id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	desc_fr	desc_es	desc_de	desc_nl	desc_it	desc_pt	desc_ja	desc_zh	desc_pl	city_unique	city_preferred	continent_id	
171285	Fahrenheit B&B	72b Kloofnek Road	8001	Cape Town 	za	-1217214	4.0	ZAR	550	1150		7	18.4019474	-33.9351775	86246	http://www.booking.com/hotel/za/fahrenheit-b-b.html	http://aff.bstatic.com/images/hotel/org/180/1806576.jpg	Located at the foot of Table Mountain, this bed and breakfast is just minutes from Cape Town's attractions and boasts panoramic views of the city.								坐落在Table山脚下的这家床和早餐宾馆距开普敦的主要景点仅数分钟的路程，从酒店能观赏到城市的全景。  坐落在Tamboerskloof的心脏地带，Fahrenheit B&B宾馆设有优美的景观花园和屋顶露台。  早晨，您可以在床上享用早餐。在户外游泳池中畅游之后，您可以在花园内享受日光浴，或前往游览附近的景点。  Fahrenheit B&B宾馆设有7间宽敞的客房，保证您舒适的住宿以及宾馆亲切的氛围。  为了您的方便，宾馆的公共区域均设有免费无线网络连接。		cape-town	Cape Town	5	\

15461	Maartens Guesthouse	39 Avenue Normandie	8005	Fresnaye, Cape Town	za	-1217214	3.0	ZAR	600	2950		7	18.3911615610123	-33.9238254825785	99401	http://www.booking.com/hotel/za/maartens-guesthouse.html	http://aff.bstatic.com/images/hotel/org/875/875630.jpg	Situated in Fresnaye, one of Cape Town’s most popular residential areas, this family-run guest house combines first-class services with a central location.	Située à Fresnaye, l'une des zones résidentielles les plus prisées du Cap, cette guest house de gestion familiale allie des services de premier ordre à un emplacement central.	Situado en Fresnaye, una de las zonas residenciales más famosas de Ciudad del Cabo, este hostal de gestión familiar combina servicios de primera calidad con una céntrica ubicación.		In Fresnaye, een van Kaapstads meest populaire woonwijken, ligt dit gasthuis. Het wordt beheerd door een gezin en combineert eersteklasservice met een centrale locatie.	Situata a Fresnaye, una delle aree residenziali più popolari di Città del Capo, questa pensione a conduzione familiare combina servizi di prima classe e una posizione centrale.			位于开普敦最受欢迎的住宅区之一Fresnaye，这种家庭式经营的宾馆结合了中央的地理位置和一流的服务。  由于大多数热门景点都在短短的车程内，Maartens Guesthouse宾馆是所有类型旅行计划的理想入住点。您可以从自己宽敞舒适的客房中享受大西洋和其海岸线的壮丽景色。该酒店的室外游泳池是漫长紧张一天之后的完美休闲场所。 ...		cape-town	Cape Town	5	\

17621	Palmieros Bed and Breakfast	109 Epsom Road	5201	East London	za	-1225311	4.0	ZAR	400	1200		8	27.9379320144653	-32.9922962962267	27013	http://www.booking.com/hotel/za/palmieros-bed-and-breakfast.html	http://aff.bstatic.com/images/hotel/org/111/1113685.jpg	Palmieros Bed & Breakfast is situated in a tranquil suburb near the beautiful East London coastline, and a 30 minute walk to Nahoon Beach.	L'hôtel Palmieros Bed & Breakfast se situe dans une banlieue tranquille à proximité de la magnifique côte d'East London, et à 30 minutes de marche de la plage de Nahoon.							Palmieros Bed & Breakfast酒店坐落在安静的郊区，靠近东伦敦美丽的海岸线，步行30分钟可以抵达Nahoon海滩。  无论您是商务还是休闲游客，Palmieros酒店都将为您提供无微不至的服务，令您在这家亲切的私人经营的酒店拥有快乐时光。所有客人都能享受免费停车和无线网络连接。  客房宽敞且每间装饰不同，所有的房间都拥有一个可从中央泳池区域进入的独立入口，部分房间还拥有一个舒适的休息区  您可以在室外咸水泳池中晒日光浴或游泳，还可以前往Nahoon海滩。 ...		east-london	East London	5	\

15445	Valley Lodge	Valley Drive	3610	Hillcrest	za	-1237182	5.0	ZAR	495	3800		14	30.7745718955994	-29.7653413101721	69245	http://www.booking.com/hotel/za/valley-lodge.html	http://aff.bstatic.com/images/hotel/org/872/872252.jpg	Just a stone’s throw from Hillcrest’s centre - a burgeoning commercial and residential suburb of Durban - this exquisite 5-star lodge welcomes guests looking for a special getaway.  Valley Lodge embodies pure luxury and sophistication.				Dit exclusieve drie- en vijfsterrenverblijf ligt op slechts een steenworp afstand van het centrum van Hillcrest - een bloeiende commerciële en residentiële buitenwijk van Durban.	Situato a breve distanza dal centro di Hillcrest, il quartiere commerciale e residenziale di Durban, questo splendido hotel a cinque stelle vi attende per una vacanza speciale.  L’hotel incarna il lusso e la raffinatezza allo stato puro.			这家豪华的五星级酒店距离德尔班(Durban)发展迅速的Hillcrest商业及住宅郊区的中心不远，欢迎客人光临享受特别的度假体验。  Valley Lodge酒店结合了完全的豪华享受和高雅氛围。别致的陈设和装潢构成酒店建筑所有范围内显著的风格。  酒店亦是举行商务活动的完美场所。温馨的功能室非常适合举行会议或庆典。个人化的菜单或量身订制的配套是Valley Lodge酒店住客可享有的多项优惠之一。周到且经验丰富的员工将乐于协助您安排会议或婚宴。		hillcrest	Hillcrest	5	\

15323	Cornerway House	61 Longships Drive	6600	Plettenberg Bay	za	-1273101	4.0	ZAR	415	1260		8	23.367566	-34.071438	54185	http://www.booking.com/hotel/za/cornerwayhouse.html	http://aff.bstatic.com/images/hotel/org/187/1879226.jpg	Situated in a residential area but only 7 minutes walk to the famous golden sands of Robberg Beach, Cornerway House offers charming accommodation and the care of attentive hosts.  Cornerway is decorated with a Colonial flavour.										plettenberg-bay	Plettenberg Bay	5	\

17676	Emerald Backpackers	Halifax Street 19 Rhodesfield	1620	Kempton Park	za	-1243108	0.0	ZAR	180	750		10	28.233425	-26.123597	33434	http://www.booking.com/hotel/za/emerald-backpackers.html	http://aff.bstatic.com/images/hotel/org/116/1160487.jpg	Emerald Backpackers offers convenience, comfort and a free of charge shuttle service from Johannesburg O R Tambo International Airport to visitors who want to explore the heart of South Africa.	Le Emerald Backpackers propose le confort, la commodité et un service de navette gratuit depuis l'aéroport O. R. Tambo de Johannesbourg aux visiteurs qui souhaite explorer le cœur de l'Afrique du Sud.									kempton-park	Kempton Park	5	\

19025	Chartfield Guesthouse	30 Gatesville Road	7975	Kalk Bay	za	-1241268	4.0	ZAR	600	1500		13	18.448481	-34.125789	38051	http://www.booking.com/hotel/za/chartfield-guesthouse.html	http://aff.bstatic.com/images/hotel/org/119/1190698.jpg	Boasting panoramic views of Kalk Bay's harbour and False Bay, this attractive guest house welcomes guests looking to experience genuine South African hospitality not far from vibrant Cape Town.				Dit sfeervolle pension biedt panoramisch uitzicht op de haven van Kalk Bay en False Bay, en biedt reizigers de kans om ehte Zuid-Afrikaanse gastvrijheid te ervaren, niet ver van het levendige Kaapstad.				这家迷人的酒店享有Kalk湾港口以及False湾的全景，为客人提供真正的南非式款待，靠近充满活力的Cape镇中心。  Chartfield Guesthouse酒店散发着温馨的乡村气息，并且由现任业主进行了精心重建。早晨，您将在海浪声中醒来。当您在露台上享用早餐时，您的孩子可以在游乐场或花园内嬉戏。  您可以在spa区享受各种健康治疗以便恢复活力。机场班车、干洗以及盒饭午餐等服务将确保您享受一段无忧无虑的住宿经历。 ...		kalkbaai	Kalkbaai	5	\

15134	The Saffron House	15 Robbins Road	4391	Salt Rock	za	-1280574	4.0	ZAR	500	1060		5	31.2437702520094	-29.4929021342993	49714	http://www.booking.com/hotel/za/the-saffron-house.html	http://aff.bstatic.com/images/hotel/org/168/1680579.jpg	The Saffron House from Ian & Jenny offers guests a warm welcome and relaxed atmosphere in a location close to the beach.	La Saffron House de Ian et Jenny vous réserve un accueil chaleureux et offre une atmosphère détendue, le tout à proximité de la plage.									salt-rock	Salt Rock	5	\

171345	DeKraal Country Lodge	Helshoogte Road, Banghok Valley	7600	Stellenbosch 	za	-1287082	4.0	ZAR	490	2010		12	18.9441874623299	-33.9106197124371	80948	http://www.booking.com/hotel/za/dekraal-country-lodge.html	http://aff.bstatic.com/images/hotel/org/209/2098968.jpg	Featuring a breathtaking location in the heart of the Cape Winelands, a  stunning rock garden pool with beautiful mountain views, this lodge offers award-winning accommodation, close to nature.				Deze lodge biedt bekroonde accommodatie dicht bij de natuur, op een adembenemende locatie in het hart van de Kaapse wijnlanden. Het hotel heeft een schitterend zwembad in de rotsentuin met een prachtig uitzicht op de bergen.						stellenbosch	Stellenbosch	5	\

171369	Augusta Bay Guest House	30 George Rex Drive	6570	Knysna	za	-1246436	5.0	ZAR	997.7	2541		7	23.061	-34.07623	71567	http://www.booking.com/hotel/za/augusta-bay-guest-house.html	http://aff.bstatic.com/images/hotel/org/209/2098906.jpg	This 5-star guest house features unique suites surrounded by the cobalt sea, forests, and rocks of the Knysna Lagoon, in the Garden Route.										knysna	Knysna	5	\

16439	The Glen Apartments	10 Chilworth Road	8001	Camps Bay, Cape Town	za	900040022	5.0	ZAR	1170	7290		18	18.3807277679443	-33.9464216754464	69032	http://www.booking.com/hotel/za/the-glen-apartments.html	http://aff.bstatic.com/images/hotel/org/106/1060171.jpg	Boasting stunning views of Table Mountain and the ocean, nestled in a wooded area of Camps Bay, these luxurious apartments are built to make the most of panorama.	Avec une vue magnifique sur la célèbre Table Mountain et l'océan, ces appartements, nichés dans une partie boisée de Camps Bay, ont été construits pour profiter au maximum du panorama.		Diese luxuriösen Apartments befinden sich in einem waldreichen Gebiet und bieten durch ihre besondere Architektur atemberaubenden Blick auf den Tafelberg und das Meer.							camps-bay-za	Camps Bay	5	\

171390	40 Winks Sea Point Lodge	10 Solomons Road, 	8005	Sea Point, Cape Town	za	-1217214	0.0	ZAR	550	1800		9	18.3810603618622	-33.9219425668113	94723	http://www.booking.com/hotel/za/40-winks-sea-point-lodge.html	http://aff.bstatic.com/images/hotel/org/204/2042675.png	40 Winks Sea Point Lodge offers trendy 3-star standard accommodation in a central location in the district of Sea Point, close to the Promenade and popular beaches, both only minutes away.								这间时尚的4星级酒店地处中央，位于 Sea Point区内，靠近海滨走廊以及受欢迎的海滩。  酒店为客人提供宜人的住宿环境，能欣赏山脉以及海景。  酒店内设有各种豪华的客房以及公寓，均带液晶电视以及音响系统。  酒店能为客人安排机场班车、公车、计程车服务，还能为您租用汽车或者安排观鲸、潜水、城市旅游或者前往野生动物园等活动。  酒店附近的景点包括有V&A Waterfront、Green Point、Cape Winelands、餐厅、俱乐部、酒吧以及时尚的Camps 湾。		cape-town	Cape Town	5	\

17719	Aloe Guesthouse Pretoria	449 Edelweiss street 	0150	Magalieskruin, Pretoria North	za	-1273769	4.0	ZAR	395	2900		8	28.2356357574463	-25.6902258855185	97037	http://www.booking.com/hotel/za/aloe-guesthouse-pretoria.html	http://aff.bstatic.com/images/hotel/org/114/1145669.jpg	Aloe Guesthouse has a unique feel, with a magnificent rock swimming pool and the highest lookout in the area that affords spectacular views as far as the eye can see.										pretoria	Pretoria	5	\

171253	Hippo Boutique Hotel	5 - 9 Park Road, Gardens	8018	Cape Town 	za	-1217214	4.0	ZAR	1290	2200		25	18.4111507	-33.9289773	86225	http://www.booking.com/hotel/za/hippo-boutique.html	http://aff.bstatic.com/images/hotel/org/175/1751866.jpg	Just a short drive from the business district, this boutique hotel is located near Company Gardens and offers stylish accommodation in the heart of Cape Town.								这间精品酒店不远处就是开普敦市中心的商业区，靠近Company花园，有着精美的住宿环境。  酒店有着独特的设计，宽敞的布局，是您理想的下榻地。客人可以在这里的三间时尚餐厅用餐，并到酒吧喝东西，又或者使用酒店的客房服务。  这里每一间客房都设有小厨房以及电脑。客人可以使用免费互联网连接，在大平面电视收看节目。这里的皮沙发以及木地板更为房间增添豪华感。		cape-town	Cape Town	5	\

25485	Metcourt at Emperors Palace	64 Jones Road	1640	Kempton Park	za	-1243108	3.0	ZAR	1075	1590		248	28.13229	-26.08574	82316	http://www.booking.com/hotel/za/emperors-palace-casino-convention.html	http://aff.bstatic.com/images/hotel/org/144/1448414.jpg	Situated in Kempton Park, amid beautiful gardens, fountains and statues, is this modern 3-star hotel offering affordable and stylish accommodation with countless facilities.								这家现代的三星级酒店坐落在在坎普顿公园（Kempton Park），位于风景优美的花园内，为您提供价格合理的时尚住宿，并备有数不尽的设施。  Metcourt at Emperors Palace酒店距离Sandton镇仅一小段车程，是个酒店、赌场和会议度假村，结合了古典优雅和现代舒适设施。酒店设有各种舒适地空调客房，带有单独的客厅角和开放风格的浴室（备有浴室设施）。  Metcourt...		kempton-park	Kempton Park	5	\
